EGBJ,GLO,Gloucestershire Airport,Staverton,England,GB,101.0,51.8941993713,-2.1672201157,Europe/London,
EGBK,ORM,Sywell Aerodrome,Northampton,England,GB,429.0,52.3053016663,-0.7930560112,Europe/London,
EGBN,NQT,Nottingham Airport,Nottingham,England,GB,138.0,52.9199981689,-1.0791699886,Europe/London,
EGCC,MAN,Manchester Airport,Manchester,England,GB,257.0,53.3536987305,-2.2749500275,Europe/London,
EGCN,DSA,Robin Hood Doncaster Sheffield Airport,Doncaster,England,GB,55.0,53.4805378105,-1.0106563568,Europe/London,
EGDJ,UPV,Upavon Aerodrome,Upavon,England,GB,574.0,51.2862014771,-1.7820199728,Europe/London,
EGDL,LYE,RAF Lyneham,Lyneham,England,GB,513.0,51.5051002502,-1.9934300184,Europe/London,
EGDY,YEO,RNAS Yeovilton,Yeovil,England,GB,75.0,51.0093994141,-2.6388199329,Europe/London,
EGEC,CAL,Campbeltown Airport,Campbeltown,Scotland,GB,42.0,55.4371986389,-5.6863899231,Europe/London,
EGED,EOI,Eday Airport,Eday,Scotland,GB,10.0,59.1906013489,-2.7722198963,Europe/London,
EGEF,FIE,Fair Isle Airport,Fair Isle,Scotland,GB,223.0,59.5358009338,-1.6280599833,Europe/London,
EGEH,WHS,Whalsay Airport,Whalsay,Scotland,GB,100.0,60.3774986267,-0.925556004,Europe/London,
EGEL,COL,Coll Airport,Coll Island,Scotland,GB,21.0,56.6018981934,-6.6177802086,Europe/London,
EGEN,NRL,North Ronaldsay Airport,North Ronaldsay,Scotland,GB,40.0,59.3675003052,-2.4344398975,Europe/London,
EGEO,OBN,Oban Airport,North Connel,Scotland,GB,20.0,56.4635009766,-5.3996701241,Europe/London,
EGEP,PPW,Papa Westray Airport,Papa Westray,Scotland,GB,91.0,59.3516998291,-2.9002799988,Europe/London,
EGER,SOY,Stronsay Airport,Stronsay,Scotland,GB,39.0,59.1553001404,-2.6413900852,Europe/London,
EGES,NDY,Sanday Airport,Sanday,Scotland,GB,68.0,59.2503013611,-2.5766699314,Europe/London,
EGET,LWK,Lerwick / Tingwall Airport,Lerwick,Scotland,GB,43.0,60.192199707,-1.2436100245,Europe/London,
EGEW,WRY,Westray Airport,Westray,Scotland,GB,29.0,59.3502998352,-2.9500000477,Europe/London,
EGEY,CSA,Colonsay Airstrip,Colonsay,Scotland,GB,44.0,56.0574989319,-6.243060112,Europe/London,
EGFE,HAW,Haverfordwest Airport,Haverfordwest,Wales,GB,159.0,51.8330993652,-4.9611101151,Europe/London,
EGFF,CWL,Cardiff International Airport,Cardiff,Wales,GB,220.0,51.3967018127,-3.3433299065,Europe/London,
EGFH,SWS,Swansea Airport,Swansea,Wales,GB,299.0,51.6053009033,-4.0678300858,Europe/London,
EGGD,BRS,Bristol International Airport,Bristol,England,GB,622.0,51.3827018738,-2.7190899849,Europe/London,
EGGP,LPL,Liverpool John Lennon Airport,Liverpool,England,GB,80.0,53.3335990906,-2.8497200012,Europe/London,
EGGW,LTN,London Luton Airport,London,England,GB,526.0,51.8746986389,-0.3683330119,Europe/London,
EGHC,LEQ,Land's End Airport,Land's End,England,GB,401.0,50.1027984619,-5.6705598831,Europe/London,
EGHD,PLH,Plymouth City Airport,Plymouth,England,GB,476.0,50.4227981567,-4.1058301926,Europe/London,
EGHE,ISC,St. Mary's Airport,St. Mary's,England,GB,116.0,49.9132995605,-6.2916698456,Europe/London,
EGHH,BOH,Bournemouth Airport,Bournemouth,England,GB,38.0,50.7799987793,-1.8424999714,Europe/London,
EGHI,SOU,Southampton Airport,Southampton,England,GB,44.0,50.9502983093,-1.3567999601,Europe/London,
EGHJ,BBP,Bembridge Airport,Bembridge,England,GB,53.0,50.6781005859,-1.1094399691,Europe/London,
EGHQ,NQY,Newquay Cornwall Airport,Newquay,England,GB,390.0,50.4406013489,-4.9954099655,Europe/London,
EGHR,QUG,Chichester/Goodwood Airport,Chichester,England,GB,98.0,50.8594017029,-0.7591670156,Europe/London,
EGJA,ACI,Alderney Airport,Saint Anne,Alderney,GG,290.0,49.7061004639,-2.2147200108,Europe/Guernsey,
EGJB,GCI,Guernsey Airport,Saint Peter Port,Forest,GG,336.0,49.4350013733,-2.6019699574,Europe/Guernsey,
EGJJ,JER,Jersey Airport,Saint Helier,St-Peter,JE,277.0,49.207901001,-2.1955099106,Europe/Jersey,
EGKA,ESH,Shoreham Airport,Brighton,England,GB,7.0,50.8356018066,-0.2972219884,Europe/London,
EGKB,BQH,London Biggin Hill Airport,London,England,GB,598.0,51.3307991028,0.0324999988,Europe/London,
EGKK,LGW,London Gatwick Airport,London,England,GB,202.0,51.1481018066,-0.1902779937,Europe/London,
EGLC,LCY,London City Airport,London,England,GB,19.0,51.5052986145,0.0552779995,Europe/London,
EGLF,FAB,Farnborough Airport,Farnborough,England,GB,238.0,51.2757987976,-0.7763329744,Europe/London,
EGLK,BBS,Blackbushe Airport,Yateley,England,GB,325.0,51.3238983154,-0.8475000262,Europe/London,
EGLL,LHR,London Heathrow Airport,London,England,GB,83.0,51.4706001282,-0.4619410038,Europe/London,
EGMC,SEN,Southend Airport,Southend,England,GB,49.0,51.5713996887,0.695555985,Europe/London,
EGMD,LYX,Lydd Airport,Lydd,England,GB,13.0,50.9561004639,0.9391670227,Europe/London,
EGMH,MSE,Kent International Airport,Manston,England,GB,178.0,51.3422012329,1.3461099863,Europe/London,
EGNC,CAX,Carlisle Airport,Carlisle,England,GB,190.0,54.9375,-2.8091700077,Europe/London,
EGNH,BLK,Blackpool International Airport,Blackpool,England,GB,34.0,53.7717018127,-3.0286099911,Europe/London,
EGNJ,HUY,Humberside Airport,Grimsby,England,GB,121.0,53.5744018555,-0.3508329988,Europe/London,
EGNL,BWF,Barrow Walney Island Airport,Barrow-in-Furness,England,GB,173.0,54.1311988831,-3.2636699677,Europe/London,
EGNM,LBA,Leeds Bradford Airport,Leeds,England,GB,681.0,53.8658981323,-1.6605700254,Europe/London,
EGNR,CEG,Hawarden Airport,Hawarden,Wales,GB,45.0,53.1781005859,-2.9777801037,Europe/London,
EGNS,IOM,Isle of Man Airport,Castletown,Castletown,IM,52.0,54.0833015442,-4.6238899231,Europe/Isle_of_Man,
EGNT,NCL,Newcastle Airport,Newcastle,England,GB,266.0,55.0374984741,-1.6916699409,Europe/London,
EGNV,MME,Durham Tees Valley Airport,Durham,England,GB,120.0,54.5092010498,-1.4294099808,Europe/London,
EGNX,EMA,East Midlands Airport,Nottingham,England,GB,306.0,52.8311004639,-1.3280600309,Europe/London,
EGPA,KOI,Kirkwall Airport,Orkney Islands,Scotland,GB,50.0,58.9578018188,-2.9049999714,Europe/London,
EGPB,LSI,Sumburgh Airport,Lerwick,Scotland,GB,20.0,59.8788986206,-1.2955600023,Europe/London,
EGPC,WIC,Wick Airport,Wick,Scotland,GB,126.0,58.4589004517,-3.0930600166,Europe/London,
EGPD,ABZ,Aberdeen Dyce Airport,Aberdeen,Scotland,GB,215.0,57.2019004822,-2.1977798939,Europe/London,
EGPE,INV,Inverness Airport,Inverness,Scotland,GB,31.0,57.5424995422,-4.0475001335,Europe/London,
EGPF,GLA,Glasgow International Airport,Glasgow,Scotland,GB,26.0,55.8718986511,-4.4330601692,Europe/London,
EGPH,EDI,Edinburgh Airport,Edinburgh,Scotland,GB,135.0,55.9500007629,-3.3724999428,Europe/London,
EGPI,ILY,Islay Airport,Port Ellen,Scotland,GB,56.0,55.6819000244,-6.2566699982,Europe/London,
EGPK,PIK,Glasgow Prestwick Airport,Glasgow,Scotland,GB,65.0,55.5093994141,-4.5866699219,Europe/London,
EGPL,BEB,Benbecula Airport,Balivanich,Scotland,GB,19.0,57.481098175,-7.3627800941,Europe/London,
EGPM,SCS,Scatsta Airport,Shetland Islands,Scotland,GB,81.0,60.432800293,-1.296110034,Europe/London,
EGPN,DND,Dundee Airport,Dundee,Scotland,GB,17.0,56.4524993896,-3.0258300304,Europe/London,
EGPO,SYY,Stornoway Airport,Stornoway,Scotland,GB,26.0,58.2155990601,-6.3311100006,Europe/London,
EGPR,BRR,Barra Airport,Eoligarry,Scotland,GB,5.0,57.0228004456,-7.4430599213,Europe/London,
EGPT,PSL,Perth/Scone Airport,Perth,Scotland,GB,397.0,56.439201355,-3.3722200394,Europe/London,
EGPU,TRE,Tiree Airport,Balemartine,Scotland,GB,38.0,56.4991989136,-6.8691701889,Europe/London,
EGPW,UNT,Unst Airport,Shetland Islands,Scotland,GB,0.0,60.7472000122,-0.8538500071,Europe/London,
EGQB,BOL,Ballykelly Airport,Ballykelly,Northern Ireland,GB,85.0,55.0602989197,-7.0202798843,Europe/London,
EGQK,FSS,RAF Kinloss,Kinloss,Scotland,GB,22.0,57.6493988037,-3.5606400967,Europe/London,
EGQL,ADX,RAF Leuchars,St. Andrews,Scotland,GB,38.0,56.3728981018,-2.8684399128,Europe/London,
EGQS,LMO,RAF Lossiemouth,Lossiemouth,Scotland,GB,42.0,57.7052001953,-3.3391699791,Europe/London,
EGSC,CBG,Cambridge Airport,Cambridge,England,GB,47.0,52.2050018311,0.174999997,Europe/London,
EGSH,NWI,Norwich International Airport,Norwich,England,GB,117.0,52.6758003235,1.2827800512,Europe/London,
EGSS,STN,London Stansted Airport,London,England,GB,348.0,51.8849983215,0.2349999994,Europe/London,
EGTB,HYC,Wycombe Air Park,High Wycombe,England,GB,515.0,51.6116981506,-0.8083329797,Europe/London,
EGTE,EXT,Exeter International Airport,Exeter,England,GB,102.0,50.7344017029,-3.4138898849,Europe/London,
EGTG,FZO,Bristol Filton Airport,Bristol,England,GB,226.0,51.5194015503,-2.5908300877,Europe/London,
EGTK,OXF,Oxford (Kidlington) Airport,Kidlington,England,GB,270.0,51.8368988037,-1.3200000525,Europe/London,
EGTO,RCS,Rochester Airport,Rochester,England,GB,436.0,51.3518981934,0.5033329725,Europe/London,
EGUB,BEX,RAF Benson,Benson,England,GB,226.0,51.6164016724,-1.0958299637,Europe/London,
EGUL,LKZ,RAF Lakenheath,Lakenheath,England,GB,32.0,52.4093017578,0.5609999895,Europe/London,
EGUN,MHZ,RAF Mildenhall,Mildenhall,England,GB,33.0,52.3619003296,0.4864059985,Europe/London,
EGUY,QUY,RAF Wyton,St. Ives,England,GB,135.0,52.3572006226,-0.107832998,Europe/London,
EGVA,FFD,RAF Fairford,Fairford,England,GB,286.0,51.6822013855,-1.7900300026,Europe/London,
EGVN,BZZ,RAF Brize Norton,Brize Norton,England,GB,288.0,51.75,-1.5836199522,Europe/London,
EGVO,ODH,RAF Odiham,Odiham,England,GB,405.0,51.2341003418,-0.9428250194,Europe/London,
EGWU,NHT,RAF Northolt,London,England,GB,124.0,51.5530014038,-0.418166995,Europe/London,
EGXC,QCY,RAF Coningsby,Coningsby,England,GB,25.0,53.0929985046,-0.1660140008,Europe/London,
EGXH,BEQ,RAF Honington,Thetford,England,GB,174.0,52.3426017761,0.7729390264,Europe/London,
EGXJ,OKH,RAF Cottesmore,Cottesmore,England,GB,461.0,52.7356987,-0.648769021,Europe/London,
EGXP,SQZ,RAF Scampton,Scampton,England,GB,202.0,53.307800293,-0.5508329868,Europe/London,
EGXU,HRT,RAF Linton-On-Ouse,Linton-On-Ouse,England,GB,53.0,54.0489006042,-1.2527500391,Europe/London,
EGXW,WTN,RAF Waddington,Waddington,England,GB,231.0,53.1661987305,-0.5238109827,Europe/London,
EGYM,MRH,RAF Marham,Marham,England,GB,75.0,52.648399353,0.5506920218,Europe/London,
EGYP,MPN,Mount Pleasant Airport,Mount Pleasant,Tierra-del-Fuego,FK,244.0,-51.8227996826,-58.4472007751,Atlantic/Stanley,
EHAM,AMS,Amsterdam Airport Schiphol,Amsterdam,North Holland,NL,-11.0,52.3086013794,4.7638897896,Europe/Amsterdam,
EHBK,MST,Maastricht Aachen Airport,Maastricht,Limburg,NL,375.0,50.9117012024,5.7701401711,Europe/Amsterdam,
EHEH,EIN,Eindhoven Airport,Eindhoven,North Brabant,NL,74.0,51.4500999451,5.3745298386,Europe/Amsterdam,
EHGG,GRQ,Eelde Airport,Groningen,Drenthe,NL,17.0,53.1197013855,6.5794401169,Europe/Amsterdam,
EHGR,GLZ,Gilze Rijen Air Base,Breda,North Brabant,NL,49.0,51.567401886,4.9318299294,Europe/Amsterdam,
EHKD,DHR,De Kooy Airport,Den Helder,North Holland,NL,3.0,52.9234008789,4.7806200981,Europe/Amsterdam,
EHLE,LEY,Lelystad Airport,Lelystad,Flevoland,NL,-13.0,52.4603004456,5.5272197723,Europe/Amsterdam,
EHLW,LWR,Leeuwarden Air Base,Leeuwarden,Friesland,NL,3.0,53.2285995483,5.7605600357,Europe/Amsterdam,
EHRD,RTM,Rotterdam Airport,Rotterdam,South Holland,NL,-15.0,51.9569015503,4.4372200966,Europe/Amsterdam,
EHTW,ENS,Twenthe Airport,Enschede,Overijssel,NL,114.0,52.2700004578,6.8741698265,Europe/Amsterdam,
EHVK,UDE,Volkel Air Base,Uden,North Brabant,NL,72.0,51.6563987732,5.7086100578,Europe/Amsterdam,
EHWO,WOE,Woensdrecht Air Base,Bergen Op Zoom,North Brabant,NL,63.0,51.4491004944,4.3420300484,Europe/Amsterdam,
EIBN,BYT,Bantry Aerodrome,Bantry,Munster,IE,7.0,51.668598175,-9.48416996,Europe/Dublin,
EIBT,BLY,Belmullet Aerodrome,Belmullet,Connaught,IE,150.0,54.2228012085,-10.0307998657,Europe/Dublin,
EICA,NNR,Connemara Regional Airport,Inverin,Connaught,IE,70.0,53.2303009033,-9.4677801132,Europe/Dublin,
EICK,ORK,Cork Airport,Cork,Munster,IE,502.0,51.8413009644,-8.491109848,Europe/Dublin,
EICM,GWY,Galway Airport,Galway,Connaught,IE,81.0,53.300201416,-8.9415903091,Europe/Dublin,
EIDL,CFN,Donegal Airport,Donegal,Ulster,IE,30.0,55.0442008972,-8.3409996033,Europe/Dublin,
EIDW,DUB,Dublin Airport,Dublin,Leinster,IE,242.0,53.4212989807,-6.270070076,Europe/Dublin,
EIIM,IOR,Inishmore Aerodrome,Inis Mor,Connaught,IE,24.0,53.1067008972,-9.6536102295,Europe/Dublin,
EIIR,INQ,Inisheer Aerodrome,Inis Oirr,Connaught,IE,40.0,53.0647010803,-9.5108995438,Europe/Dublin,
EIKK,KKY,Kilkenny Airport,Kilkenny,Leinster,IE,319.0,52.6507987976,-7.2961101532,Europe/Dublin,
EIKN,NOC,Ireland West Knock Airport,Charleston,Connaught,IE,665.0,53.9103012085,-8.8184900284,Europe/Dublin,
EIKY,KIR,Kerry Airport,Killarney,Munster,IE,112.0,52.1809005737,-9.5237798691,Europe/Dublin,
EILT,LTR,Letterkenny Airport,Letterkenny,Ulster,IE,20.0,54.9513015747,-7.6728301048,Europe/Dublin,
EIMN,IIA,Inishmaan Aerodrome,Inis Meain,Connaught,IE,15.0,53.0929985046,-9.5680599213,Europe/Dublin,
EINN,SNN,Shannon Airport,Shannon,Munster,IE,46.0,52.7019996643,-8.9248199463,Europe/Dublin,
EISG,SXL,Sligo Airport,Sligo,Connaught,IE,11.0,54.2802009583,-8.5992097855,Europe/Dublin,
EIWF,WAT,Waterford Airport,Waterford,Munster,IE,119.0,52.1871986389,-7.0869598389,Europe/Dublin,
EKAH,AAR,Aarhus Airport,Aarhus,Central Jutland,DK,82.0,56.2999992371,10.6190004349,Europe/Copenhagen,
EKBI,BLL,Billund Airport,Billund,South Denmark,DK,247.0,55.7402992249,9.1517801285,Europe/Copenhagen,
EKCH,CPH,Copenhagen Kastrup Airport,Copenhagen,Capital-Region,DK,17.0,55.6179008484,12.6560001373,Europe/Copenhagen,
EKEB,EBJ,Esbjerg Airport,Esbjerg,South Denmark,DK,97.0,55.5259017944,8.5534000397,Europe/Copenhagen,
EKKA,KRP,Karup Airport,Karup,Central Jutland,DK,170.0,56.2975006104,9.1246299744,Europe/Copenhagen,
EKLS,BYR,Laeso Airport,Laeso,North Denmark,DK,25.0,57.2771987915,11.0001001358,Europe/Copenhagen,
EKMB,MRW,Lolland Falster Maribo Airport,Lolland Falster / Maribo,Zealand,DK,16.0,54.6992988586,11.4400997162,Europe/Copenhagen,
EKOD,ODE,Odense Airport,Odense,South Denmark,DK,56.0,55.4766998291,10.3309001923,Europe/Copenhagen,
EKRK,RKE,Copenhagen Roskilde Airport,Copenhagen,Zealand,DK,146.0,55.5856018066,12.1314001083,Europe/Copenhagen,
EKRN,RNN,Bornholm Airport,Ronne,Capital-Region,DK,52.0,55.0633010864,14.7595996857,Europe/Copenhagen,
EKSB,SGD,Sonderborg Airport,Sonderborg,South Denmark,DK,24.0,54.9644012451,9.7917299271,Europe/Copenhagen,
EKSN,CNL,Sindal Airport,Sindal,North Denmark,DK,92.0,57.5035018921,10.2293996811,Europe/Copenhagen,
EKSP,SKS,Vojens Skrydstrup Airport,Vojens,South Denmark,DK,141.0,55.2256011963,9.2639303207,Europe/Copenhagen,
EKSV,SQW,Skive Airport,Skive,Central Jutland,DK,74.0,56.550201416,9.1729803085,Europe/Copenhagen,
EKTS,TED,Thisted Airport,Thisted,North Denmark,DK,23.0,57.0688018799,8.7052202225,Europe/Copenhagen,
EKVG,FAE,Vagar Airport,Vagar,Vagar,FO,280.0,62.0635986328,-7.2772197723,Atlantic/Faroe,
EKVJ,STA,Stauning Airport,Skjern / Ringkobing,Central Jutland,DK,17.0,55.9901008606,8.3539104462,Europe/Copenhagen,
EKYT,AAL,Aalborg Airport,Aalborg,North Denmark,DK,10.0,57.0927589138,9.8492431641,Europe/Copenhagen,
ELLX,LUX,Luxembourg-Findel International Airport,Luxembourg,Luxembourg,LU,1234.0,49.6265983582,6.211520195,Europe/Luxembourg,
ENAL,AES,Alesund Airport,Alesund,More-og-Romsdal,NO,69.0,62.5625,6.119699955,Europe/Oslo,
ENAN,ANX,Andoya Airport,Andenes,Nordland,NO,43.0,69.2925033569,16.1441993713,Europe/Oslo,
ENAT,ALF,Alta Airport,Alta,Finnmark,NO,9.0,69.9760971069,23.3717002869,Europe/Oslo,
ENBL,FDE,Bringeland Airport,Forde,Sogn-og-Fjordane,NO,1046.0,61.3911018372,5.756939888,Europe/Oslo,
ENBN,BNN,Bronnoysund Airport,Bronnoy,Nordland,NO,25.0,65.4610977173,12.217499733,Europe/Oslo,
ENBO,BOO,Bodo Airport,Bodo,Nordland,NO,42.0,67.269203186,14.3653001785,Europe/Oslo,
ENBR,BGO,Bergen Airport Flesland,Bergen,Hordaland,NO,170.0,60.2933998108,5.2181401253,Europe/Oslo,
ENBS,BJF,Batsfjord Airport,Batsfjord,Finnmark,NO,490.0,70.6005020142,29.691400528,Europe/Oslo,
ENBV,BVG,Berlevag Airport,Berlevag,Finnmark,NO,42.0,70.8713989258,29.0342006683,Europe/Oslo,
ENCN,KRS,Kristiansand Airport,Kjevik,Vest-Agder,NO,57.0,58.2042007446,8.0853700638,Europe/Oslo,
ENDU,BDU,Bardufoss Airport,Malselv,Troms,NO,252.0,69.0558013916,18.5403995514,Europe/Oslo,
ENEV,EVE,Harstad/Narvik Airport Evenes,Evenes,Nordland,NO,84.0,68.4913024902,16.6781005859,Europe/Oslo,
ENFG,VDB,Leirin Airport,,Oppland,NO,2697.0,61.0155982971,9.2880601883,Europe/Oslo,
ENFL,FRO,Floro Airport,Floro,Sogn-og-Fjordane,NO,37.0,61.5835990906,5.024720192,Europe/Oslo,
ENGM,OSL,Oslo Gardermoen Airport,Oslo,Akershus,NO,681.0,60.193901062,11.100399971,Europe/Oslo,
ENHA,HMR,Stafsberg Airport,Hamar,Hedmark,NO,713.0,60.8180999756,11.0679998398,Europe/Oslo,
ENHD,HAU,Haugesund Airport,Karmoy,Rogaland,NO,86.0,59.3452987671,5.2083601952,Europe/Oslo,
ENHF,HFT,Hammerfest Airport,Hammerfest,Finnmark,NO,266.0,70.6797027588,23.6686000824,Europe/Oslo,
ENHK,HAA,Hasvik Airport,Hasvik,Finnmark,NO,21.0,70.4867019653,22.1396999359,Europe/Oslo,
ENHV,HVG,Valan Airport,Honningsvag,Finnmark,NO,44.0,71.0096969604,25.9836006165,Europe/Oslo,
ENKB,KSU,Kristiansund Airport Kvernberget,Kvernberget,More-og-Romsdal,NO,204.0,63.1118011475,7.8245201111,Europe/Oslo,
ENKL,GLL,Gol Airport,Klanten,Buskerud,NO,2720.0,60.7914009094,9.0505599976,Europe/Oslo,
ENKR,KKN,Kirkenes Airport Hoybuktmoen,Kirkenes,Finnmark,NO,283.0,69.7257995605,29.8913002014,Europe/Oslo,
ENLK,LKN,Leknes Airport,Leknes,Nordland,NO,78.0,68.1524963379,13.6093997955,Europe/Oslo,
ENMH,MEH,Mehamn Airport,Mehamn,Finnmark,NO,39.0,71.0297012329,27.8267002106,Europe/Oslo,
ENML,MOL,Molde Airport,Aro,More-og-Romsdal,NO,10.0,62.7447013855,7.2624998093,Europe/Oslo,
ENMS,MJF,Mosjoen Airport Kjaerstad,,Nordland,NO,237.0,65.783996582,13.2149000168,Europe/Oslo,
ENNA,LKL,Banak Airport,Lakselv,Finnmark,NO,25.0,70.0688018799,24.9734992981,Europe/Oslo,
ENNM,OSY,Namsos Hoknesora Airport,Namsos,Nord-Trondelag,NO,7.0,64.4721984863,11.5785999298,Europe/Oslo,
ENNO,NTB,Notodden Airport,,Telemark,NO,63.0,59.565700531,9.212220192,Europe/Oslo,
ENOL,OLA,Orland Airport,Orland,Sor-Trondelag,NO,28.0,63.6988983154,9.6040000916,Europe/Oslo,
ENOV,HOV,Orsta-Volda Airport Hovden,Orsta,More-og-Romsdal,NO,243.0,62.1800003052,6.0741000175,Europe/Oslo,
ENRA,MQN,Mo i Rana Airport Rossvoll,Mo i Rana,Nordland,NO,229.0,66.363899231,14.3014001846,Europe/Oslo,
ENRM,RVK,Rorvik Airport Ryum,Rorvik,Nord-Trondelag,NO,14.0,64.8383026123,11.1461000443,Europe/Oslo,
ENRO,RRS,Roros Airport,Roros,Sor-Trondelag,NO,2054.0,62.5783996582,11.342300415,Europe/Oslo,
ENRS,RET,Rost Airport,,Nordland,NO,7.0,67.5278015137,12.1033000946,Europe/Oslo,
ENRY,RYG,Moss Airport Rygge,Rygge,Ostfold,NO,174.0,59.3788986206,10.7855997086,Europe/Oslo,
ENSB,LYR,Svalbard Airport Longyear,Longyearbyen,Svalbard,NO,88.0,78.2461013794,15.4656000137,Arctic/Longyearbyen,
ENSD,SDN,Sandane Airport Anda,Sandane,Sogn-og-Fjordane,NO,196.0,61.8300018311,6.1058301926,Europe/Oslo,
ENSG,SOG,Sogndal Airport,Sogndal,Sogn-og-Fjordane,NO,0.0,61.1561012268,7.1377801895,Europe/Oslo,
ENSH,SVJ,Svolvaer Helle Airport,Svolvaer,Nordland,NO,27.0,68.2433013916,14.6691999435,Europe/Oslo,
ENSK,SKN,Stokmarknes Skagen Airport,Hadsel,Nordland,NO,11.0,68.5788269043,15.033416748,Europe/Oslo,
ENSN,SKE,Skien Airport,Geiteryggen,Telemark,NO,463.0,59.1850013733,9.5669403076,Europe/Oslo,
ENSO,SRP,Stord Airport,Leirvik,Hordaland,NO,160.0,59.7919006348,5.3408498764,Europe/Oslo,
ENSR,SOJ,Sorkjosen Airport,Sorkjosen,Troms,NO,16.0,69.7867965698,20.959400177,Europe/Oslo,
ENSS,VAW,Vardo Airport Svartnes,Vardo,Finnmark,NO,42.0,70.3554000854,31.0449008942,Europe/Oslo,
ENST,SSJ,Sandnessjoen Airport Stokka,Alstahaug,Nordland,NO,56.0,65.9568023682,12.4688997269,Europe/Oslo,
ENTC,TOS,Tromso Airport,Tromso,Troms,NO,31.0,69.6832962036,18.9188995361,Europe/Oslo,
ENTO,TRF,Sandefjord Airport Torp,Torp,Vestfold,NO,286.0,59.1866989136,10.258600235,Europe/Oslo,
ENVA,TRD,Trondheim Airport Vaernes,Trondheim,Nord-Trondelag,NO,56.0,63.4578018188,10.9239997864,Europe/Oslo,
ENVD,VDS,Vadso Airport,Vadso,Finnmark,NO,127.0,70.0652999878,29.8446998596,Europe/Oslo,
ENZV,SVG,Stavanger Airport Sola,Stavanger,Rogaland,NO,29.0,58.876701355,5.6377801895,Europe/Oslo,
EPBP,BXP,Biala Podlaska Airport,Biala Podlaska,Lublin,PL,495.0,52.0057983398,23.1436004639,Europe/Warsaw,
EPBY,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Kujawsko-Pomorskie,PL,235.0,53.0968017578,17.9776992798,Europe/Warsaw,
EPGD,GDN,Gdańsk Lech Wałęsa Airport,Gdańsk,Pomerania,PL,489.0,54.3776016235,18.4661998749,Europe/Warsaw,
EPKK,KRK,John Paul II International Airport Kraków-Balice Airport,Kraków,Lesser-Poland-Voivodeship,PL,791.0,50.0777015686,19.7847995758,Europe/Warsaw,
EPKT,KTW,Katowice International Airport,Katowice,Silesia,PL,995.0,50.4743003845,19.0799999237,Europe/Warsaw,
EPKZ,OSZ,Koszalin Zegrze Airport,,West Pomerania,PL,249.0,54.0424995422,16.2656002045,Europe/Warsaw,
EPLB,LUZ,Lublin Airport,Lublin,Lublin,PL,633.0,51.240278,22.713611,Europe/Warsaw,
EPLL,LCJ,Łódź Władysław Reymont Airport,Łódź,Kodz-Voivodeship,PL,604.0,51.7219009399,19.3980998993,Europe/Warsaw,
EPMO,WMI,Warsaw Modlin Airport,Warsaw,Mazovia,PL,341.0,52.4510993958,20.6518001556,Europe/Warsaw,
EPPO,POZ,Poznań-Ławica Airport,Poznań,Greater-Poland,PL,308.0,52.4210014343,16.8262996674,Europe/Warsaw,
EPRU,CZW,Częstochowa-Rudniki Airport,Częstochowa,Silesia,PL,860.0,50.8849983215,19.20470047,Europe/Warsaw,
EPRZ,RZE,Rzeszow-Jasionka Airport,Rzeszow,Subcarpathian-Voivodeship,PL,675.0,50.1100006104,22.0189990997,Europe/Warsaw,
EPSC,SZZ,Szczecin-Goleniow Solidarność Airport,Goleniow,West Pomerania,PL,154.0,53.5847015381,14.9021997452,Europe/Warsaw,
EPWA,WAW,Warsaw Chopin Airport,Warsaw,Mazovia,PL,362.0,52.1656990051,20.9671001434,Europe/Warsaw,
EPWR,WRO,Copernicus Wrocław Airport,Wrocław,Lower-Silesia,PL,404.0,51.1026992798,16.885799408,Europe/Warsaw,
EPZG,IEG,Zielona Góra-Babimost Airport,Babimost,Lubusz,PL,194.0,52.1385002136,15.7986001968,Europe/Warsaw,
ESDF,RNB,Ronneby Airport,,Blekinge,SE,191.0,56.2667007446,15.2650003433,Europe/Stockholm,
ESGG,GOT,Gothenburg-Landvetter Airport,Gothenburg,Vaestra-Gotaland,SE,506.0,57.6627998352,12.279800415,Europe/Stockholm,
ESGJ,JKG,Jonkoping Airport,Jonkoping,Jonkoping,SE,741.0,57.757598877,14.0686998367,Europe/Stockholm,
ESGL,LDK,Lidkoping-Hovby Airport,Lidkoping,Vaestra-Gotaland,SE,200.0,58.4654998779,13.1744003296,Europe/Stockholm,
ESGP,GSE,Gothenburg City Airport,Gothenburg,Vaestra-Gotaland,SE,59.0,57.7747001648,11.8704004288,Europe/Stockholm,
ESGR,KVB,Skovde Airport,Skovde,Vaestra-Gotaland,SE,324.0,58.456401825,13.972700119,Europe/Stockholm,
ESGT,THN,Trollhattan-Vanersborg Airport,Trollhattan,Vaestra-Gotaland,SE,137.0,58.3180999756,12.345000267,Europe/Stockholm,
ESKK,KSK,Karlskoga Airport,,Oerebro,SE,400.0,59.3459014893,14.4959001541,Europe/Stockholm,
ESKM,MXX,Mora Airport,,Dalarna,SE,634.0,60.957901001,14.5114002228,Europe/Stockholm,
ESKN,NYO,Stockholm Skavsta Airport,Stockholm / Nykoping,Sodermanland,SE,140.0,58.7886009216,16.9122009277,Europe/Stockholm,
ESMK,KID,Kristianstad Airport,Kristianstad,Skane,SE,76.0,55.9216995239,14.0854997635,Europe/Stockholm,
